uik;okrug;tik;voters;turnout_pct;candidates_with_pct
4034;Тольяттинский;Тольятти, Центральная;2246;36.46;Барсук: 2.1%, Ершов: 7.4%, Калашников: 25.4%, Маряхин: 12.8%, Мотрюков: 13.4%, Найденов: 9.4%, Перфилова: 4.2%, Сакеев: 17.2%
4035;Тольяттинский;Тольятти, Центральная;1979;35.93;Барсук: 0.8%, Ершов: 3.0%, Калашников: 18.6%, Маряхин: 6.9%, Мотрюков: 7.3%, Найденов: 3.7%, Перфилова: 1.8%, Сакеев: 55.3%
4036;Тольяттинский;Тольятти, Центральная;1869;39.65;Барсук: 0.4%, Ершов: 3.2%, Калашников: 49.1%, Маряхин: 6.1%, Мотрюков: 6.9%, Найденов: 3.5%, Перфилова: 1.2%, Сакеев: 19.0%
4037;Тольяттинский;Тольятти, Центральная;2226;37.33;Барсук: 1.4%, Ершов: 4.3%, Калашников: 26.5%, Маряхин: 19.5%, Мотрюков: 9.8%, Найденов: 6.7%, Перфилова: 3.6%, Сакеев: 21.7%
4038;Тольяттинский;Тольятти, Центральная;1507;33.18;Барсук: 2.0%, Ершов: 6.4%, Калашников: 27.2%, Маряхин: 12.4%, Мотрюков: 14.2%, Найденов: 5.6%, Перфилова: 3.6%, Сакеев: 22.4%
4039;Тольяттинский;Тольятти, Центральная;2236;36.36;Барсук: 2.2%, Ершов: 4.8%, Калашников: 22.3%, Маряхин: 20.7%, Мотрюков: 11.2%, Найденов: 7.4%, Перфилова: 2.9%, Сакеев: 18.2%
4040;Тольяттинский;Тольятти, Центральная;2375;39.41;Барсук: 1.5%, Ершов: 2.6%, Калашников: 28.9%, Маряхин: 14.2%, Мотрюков: 12.3%, Найденов: 6.4%, Перфилова: 3.1%, Сакеев: 24.9%
4041;Тольяттинский;Тольятти, Центральная;2299;59.37;Барсук: 1.6%, Ершов: 2.9%, Калашников: 43.7%, Маряхин: 7.0%, Мотрюков: 6.2%, Найденов: 4.0%, Перфилова: 2.1%, Сакеев: 30.1%
4042;Тольяттинский;Тольятти, Центральная;2346;36.02;Барсук: 1.7%, Ершов: 5.9%, Калашников: 26.3%, Маряхин: 11.5%, Мотрюков: 13.4%, Найденов: 7.1%, Перфилова: 3.8%, Сакеев: 24.4%
4043;Тольяттинский;Тольятти, Центральная;1489;28.61;Барсук: 3.5%, Ершов: 7.0%, Калашников: 25.1%, Маряхин: 12.0%, Мотрюков: 10.1%, Найденов: 6.8%, Перфилова: 1.4%, Сакеев: 24.9%
4044;Тольяттинский;Тольятти, Центральная;2116;27.65;Барсук: 1.7%, Ершов: 2.9%, Калашников: 33.5%, Маряхин: 10.3%, Мотрюков: 9.1%, Найденов: 5.1%, Перфилова: 2.0%, Сакеев: 31.4%
4045;Тольяттинский;Тольятти, Центральная;2413;41.48;Барсук: 11.9%, Ершов: 4.3%, Калашников: 34.2%, Маряхин: 8.8%, Мотрюков: 5.6%, Найденов: 6.9%, Перфилова: 6.7%, Сакеев: 19.4%
4046;Тольяттинский;Тольятти, Центральная;2424;33.62;Барсук: 2.1%, Ершов: 5.5%, Калашников: 20.7%, Маряхин: 19.0%, Мотрюков: 12.4%, Найденов: 6.9%, Перфилова: 3.3%, Сакеев: 21.6%
4047;Тольяттинский;Тольятти, Центральная;1821;25.43;Барсук: 1.9%, Ершов: 8.0%, Калашников: 25.9%, Маряхин: 6.9%, Мотрюков: 12.3%, Найденов: 8.0%, Перфилова: 3.2%, Сакеев: 24.6%
4048;Тольяттинский;Тольятти, Центральная;1467;38.51;Барсук: 1.1%, Ершов: 1.1%, Калашников: 15.0%, Маряхин: 8.3%, Мотрюков: 5.8%, Найденов: 2.6%, Перфилова: 1.9%, Сакеев: 58.8%
4049;Тольяттинский;Тольятти, Центральная;1810;30.22;Барсук: 3.0%, Ершов: 7.1%, Калашников: 21.4%, Маряхин: 11.7%, Мотрюков: 12.6%, Найденов: 9.1%, Перфилова: 3.5%, Сакеев: 24.9%
4050;Тольяттинский;Тольятти, Центральная;1467;33.40;Барсук: 2.9%, Ершов: 5.3%, Калашников: 24.5%, Маряхин: 12.4%, Мотрюков: 11.6%, Найденов: 8.4%, Перфилова: 4.1%, Сакеев: 22.9%
4052;Тольяттинский;Тольятти, Центральная;2871;33.58;Барсук: 1.1%, Ершов: 4.9%, Калашников: 28.3%, Маряхин: 9.1%, Мотрюков: 13.2%, Найденов: 7.7%, Перфилова: 3.1%, Сакеев: 25.6%
4053;Тольяттинский;Тольятти, Центральная;2863;38.25;Барсук: 2.0%, Ершов: 4.6%, Калашников: 27.0%, Маряхин: 6.4%, Мотрюков: 13.3%, Найденов: 6.7%, Перфилова: 4.4%, Сакеев: 28.3%
4054;Тольяттинский;Тольятти, Центральная;2946;42.16;Барсук: 1.4%, Ершов: 5.4%, Калашников: 28.1%, Маряхин: 9.7%, Мотрюков: 13.5%, Найденов: 8.9%, Перфилова: 4.3%, Сакеев: 23.9%
4055;Тольяттинский;Тольятти, Центральная;2605;36.66;Барсук: 1.3%, Ершов: 6.4%, Калашников: 24.8%, Маряхин: 8.3%, Мотрюков: 15.5%, Найденов: 9.6%, Перфилова: 4.0%, Сакеев: 26.2%
4056;Тольяттинский;Тольятти, Центральная;1195;42.51;Барсук: 2.2%, Ершов: 3.8%, Калашников: 29.4%, Маряхин: 11.4%, Мотрюков: 10.7%, Найденов: 7.1%, Перфилова: 4.5%, Сакеев: 24.9%
4057;Тольяттинский;Тольятти, Центральная;139;21.58;Барсук: 0.0%, Ершов: 6.7%, Калашников: 30.0%, Маряхин: 10.0%, Мотрюков: 10.0%, Найденов: 3.3%, Перфилова: 0.0%, Сакеев: 30.0%
4058;Тольяттинский;Тольятти, Центральная;324;86.73;Барсук: 1.4%, Ершов: 2.1%, Калашников: 11.0%, Маряхин: 10.0%, Мотрюков: 3.9%, Найденов: 8.5%, Перфилова: 1.8%, Сакеев: 59.4%
4059;Тольяттинский;Тольятти, Центральная;1403;31.36;Барсук: 1.4%, Ершов: 1.6%, Калашников: 15.0%, Маряхин: 3.6%, Мотрюков: 11.8%, Найденов: 4.8%, Перфилова: 2.3%, Сакеев: 55.2%
704;Красноглинский;Волжская-161;1730;81.97;Боброва: 3.8%, Маркаров: 2.6%, Меньших: 5.4%, Портнягин: 85.0%, Сазонов: 2.0%
705;Красноглинский;Волжская-161;1598;80.98;Боброва: 3.8%, Маркаров: 2.9%, Меньших: 2.2%, Портнягин: 86.2%, Сазонов: 4.0%
706;Красноглинский;Волжская-161;1954;76.25;Боброва: 7.1%, Маркаров: 6.9%, Меньших: 2.8%, Портнягин: 81.0%, Сазонов: 2.1%
725;Красноглинский;Волжская-161;2190;83.79;Боброва: 4.0%, Маркаров: 0.5%, Меньших: 9.1%, Портнягин: 85.0%, Сазонов: 1.5%
726;Красноглинский;Волжская-161;2495;84.29;Боброва: 1.3%, Маркаров: 3.2%, Меньших: 9.0%, Портнягин: 84.2%, Сазонов: 1.5%
727;Красноглинский;Волжская-161;1498;82.11;Боброва: 3.2%, Маркаров: 6.8%, Меньших: 5.0%, Портнягин: 82.3%, Сазонов: 2.1%
728;Красноглинский;Волжская-161;1334;80.13;Боброва: 3.0%, Маркаров: 1.4%, Меньших: 8.3%, Портнягин: 80.5%, Сазонов: 1.0%
729;Красноглинский;Волжская-161;2158;80.26;Боброва: 2.9%, Маркаров: 4.6%, Меньших: 9.2%, Портнягин: 80.1%, Сазонов: 2.3%
730;Красноглинский;Волжская-161;2570;81.13;Боброва: 10.6%, Маркаров: 5.8%, Меньших: 10.5%, Портнягин: 66.8%, Сазонов: 6.2%
738;Красноглинский;Волжская-161;2619;83.89;Боброва: 7.9%, Маркаров: 4.5%, Меньших: 3.7%, Портнягин: 80.8%, Сазонов: 3.0%
748;Красноглинский;Волжская-161;2315;58.70;Боброва: 14.2%, Маркаров: 8.8%, Меньших: 6.7%, Портнягин: 62.2%, Сазонов: 4.0%
751;Красноглинский;Волжская-161;2380;84.79;Боброва: 1.8%, Маркаров: 3.6%, Меньших: 5.0%, Портнягин: 85.5%, Сазонов: 4.1%
752;Красноглинский;Волжская-161;2426;83.97;Боброва: 1.6%, Маркаров: 4.2%, Меньших: 6.7%, Портнягин: 85.3%, Сазонов: 2.2%
755;Красноглинский;Волжская-161;2755;86.82;Боброва: 2.1%, Маркаров: 5.0%, Меньших: 5.6%, Портнягин: 85.2%, Сазонов: 2.0%
801;Красноглинский;Елховская;201;98.01;Боброва: 2.0%, Маркаров: 0.0%, Меньших: 0.5%, Портнягин: 97.0%, Сазонов: 0.5%
802;Красноглинский;Елховская;474;98.52;Боброва: 0.6%, Маркаров: 0.4%, Меньших: 0.4%, Портнягин: 98.5%, Сазонов: 0.0%
803;Красноглинский;Елховская;476;98.32;Боброва: 2.6%, Маркаров: 0.0%, Меньших: 3.6%, Портнягин: 93.6%, Сазонов: 0.2%
804;Красноглинский;Елховская;510;98.04;Боброва: 4.2%, Маркаров: 1.6%, Меньших: 1.0%, Портнягин: 90.6%, Сазонов: 1.8%
805;Красноглинский;Елховская;629;94.75;Боброва: 5.7%, Маркаров: 2.4%, Меньших: 1.5%, Портнягин: 87.1%, Сазонов: 2.0%
806;Красноглинский;Елховская;306;98.37;Боброва: 2.3%, Маркаров: 1.7%, Меньших: 0.0%, Портнягин: 96.0%, Сазонов: 0.0%
807;Красноглинский;Елховская;235;100.00;Боброва: 5.5%, Маркаров: 0.4%, Меньших: 0.8%, Портнягин: 93.2%, Сазонов: 0.0%
808;Красноглинский;Елховская;250;100.00;Боброва: 5.6%, Маркаров: 2.4%, Меньших: 0.8%, Портнягин: 90.4%, Сазонов: 0.8%
809;Красноглинский;Елховская;181;73.48;Боброва: 7.5%, Маркаров: 6.0%, Меньших: 6.0%, Портнягин: 15.8%, Сазонов: 5.3%
810;Красноглинский;Елховская;105;80.95;Боброва: 14.1%, Маркаров: 0.0%, Меньших: 5.9%, Портнягин: 77.7%, Сазонов: 2.4%
812;Красноглинский;Елховская;452;97.79;Боброва: 4.5%, Маркаров: 0.0%, Меньших: 3.2%, Портнягин: 90.3%, Сазонов: 2.0%
813;Красноглинский;Елховская;66;98.48;Боброва: 3.1%, Маркаров: 3.1%, Меньших: 1.5%, Портнягин: 90.8%, Сазонов: 1.5%
814;Красноглинский;Елховская;551;97.10;Боброва: 4.5%, Маркаров: 2.8%, Меньших: 2.1%, Портнягин: 87.8%, Сазонов: 2.8%
815;Красноглинский;Елховская;89;85.39;Боброва: 23.7%, Маркаров: 4.0%, Меньших: 11.8%, Портнягин: 52.6%, Сазонов: 7.9%
816;Красноглинский;Елховская;174;95.40;Боброва: 9.0%, Маркаров: 3.6%, Меньших: 1.8%, Портнягин: 83.7%, Сазонов: 1.8%
817;Красноглинский;Елховская;418;97.61;Боброва: 4.2%, Маркаров: 0.0%, Меньших: 5.2%, Портнягин: 90.7%, Сазонов: 0.0%
818;Красноглинский;Елховская;153;98.69;Боброва: 2.6%, Маркаров: 5.3%, Меньших: 0.7%, Портнягин: 90.1%, Сазонов: 1.3%
819;Красноглинский;Елховская;224;98.66;Боброва: 6.8%, Маркаров: 1.8%, Меньших: 0.0%, Портнягин: 91.4%, Сазонов: 0.0%
820;Красноглинский;Елховская;297;96.97;Боброва: 1.0%, Маркаров: 0.7%, Меньших: 0.7%, Портнягин: 96.9%, Сазонов: 0.7%
821;Красноглинский;Елховская;213;97.65;Боброва: 5.3%, Маркаров: 2.4%, Меньших: 1.4%, Портнягин: 88.5%, Сазонов: 2.4%
1001;Красноглинский;Исаклинская;1615;96.22;Боброва: 10.5%, Маркаров: 6.4%, Меньших: 8.8%, Портнягин: 63.5%, Сазонов: 8.5%
1002;Красноглинский;Исаклинская;1446;92.32;Боброва: 13.6%, Маркаров: 6.8%, Меньших: 5.7%, Портнягин: 63.4%, Сазонов: 7.1%
1003;Красноглинский;Исаклинская;189;98.94;Боброва: 12.3%, Маркаров: 4.3%, Меньших: 3.7%, Портнягин: 73.3%, Сазонов: 6.4%
